id;price;speed;hd;ram;screen;cd;multi;premium;ads;trend
3717;4813;66;340;8;17;no;no;yes;339;6
3718;2878;50;420;8;15;yes;no;yes;339;5
3719;2881;33;340;4;14;yes;yes;yes;339;1
3720;2847;25;107;2;14;no;no;yes;339;6
3721;3054;33;340;4;14;no;no;no;339;2
3722;5225;33;212;4;14;no;no;no;339;2
3723;3116;25;214;4;14;no;no;yes;339;1
3724;2420;66;527;16;15;yes;yes;yes;339;1
3725;3255;66;107;2;14;no;no;yes;339;3
3726;5410;50;107;2;15;no;no;yes;339;1
3727;4674;66;528;16;14;yes;no;yes;339;5
3728;3151;33;528;16;14;yes;no;yes;339;2
3729;2228;25;214;4;14;no;no;yes;339;6
3730;2935;66;340;8;14;no;no;no;339;6
3731;2864;100;540;8;15;no;no;yes;339;1
3732;5284;100;210;4;15;no;no;yes;339;3
3733;2548;100;420;8;14;yes;no;yes;339;1
3734;1546;66;340;8;15;yes;yes;yes;339;4
3735;3639;33;340;4;14;yes;yes;yes;339;4
3736;2198;50;214;4;15;no;no;yes;339;5
3737;5585;33;426;8;15;yes;no;yes;339;3
3738;3095;50;420;4;15;yes;no;yes;339;6
3739;1537;33;426;8;14;yes;yes;yes;339;1
3740;2600;33;340;4;14;no;no;no;339;2
3741;3346;75;340;16;15;yes;no;yes;339;2
3742;5288;33;340;4;17;yes;yes;yes;339;1
3743;1921;25;528;16;15;yes;no;yes;339;4
3744;3146;100;527;8;15;yes;no;yes;273;1
3745;2348;100;214;4;14;no;no;yes;273;1
3746;2903;25;120;4;14;no;no;no;273;1
3747;3286;33;527;4;14;yes;no;yes;273;5
3748;2092;33;214;4;14;no;no;yes;273;1
3749;2480;33;528;16;14;yes;yes;yes;273;2
3750;2586;33;540;8;14;yes;yes;yes;273;3
3751;3906;100;420;8;15;yes;no;yes;273;6
3752;5277;66;1080;16;15;yes;no;yes;273;2
3753;3672;100;420;8;15;yes;no;yes;273;6
3754;4570;33;340;4;14;no;no;yes;273;1
3755;5509;66;540;16;15;yes;yes;yes;273;5
3756;5049;75;428;16;17;yes;no;yes;273;1
3757;4444;66;426;8;14;yes;yes;yes;273;2
3758;1698;100;528;16;14;yes;no;yes;273;3
3759;3839;33;426;8;14;yes;yes;yes;273;2
3760;4374;33;240;4;14;no;no;no;273;5
3761;2148;100;528;16;14;yes;yes;yes;273;6
3762;2866;100;450;8;15;yes;no;yes;273;1
3763;1722;33;528;16;14;yes;yes;yes;273;1
3764;1879;33;214;4;14;yes;yes;yes;273;3
3765;3508;33;340;4;17;no;no;yes;273;1
3766;1826;33;528;16;14;yes;no;yes;273;4
3767;4717;33;210;4;14;yes;no;yes;273;6
3768;3894;33;170;4;17;no;no;no;273;4
3769;4765;33;426;8;14;yes;no;yes;273;1
3770;5385;33;540;8;15;yes;no;yes;273;6
3771;5407;66;540;8;15;no;no;yes;273;1
3772;4244;33;1000;24;14;yes;no;yes;273;4
3773;3924;50;340;4;14;no;no;yes;273;5
3774;2668;66;420;8;15;yes;no;yes;273;1
3775;3486;100;340;8;14;no;no;yes;273;2
3776;3446;66;540;16;15;yes;no;yes;273;2
3777;3880;100;428;16;17;yes;no;yes;273;6
3778;4342;100;426;8;14;yes;no;yes;273;2
3779;2948;33;540;8;15;yes;no;yes;273;2
3780;2620;33;214;4;15;no;no;yes;273;2
3781;3403;33;420;4;14;yes;yes;yes;273;4
3782;5191;33;426;8;14;yes;yes;yes;273;2
3783;1687;66;1000;24;14;yes;yes;yes;273;6
3784;3261;66;2100;16;15;yes;no;yes;273;2
3785;2982;50;212;4;14;no;no;no;273;3
3786;1675;75;428;16;15;yes;no;yes;273;2
3787;5058;33;170;4;15;no;no;no;273;2
3788;5171;66;527;16;15;yes;no;yes;273;1
3789;3998;50;420;4;14;yes;yes;yes;273;5
3790;4287;33;214;4;14;no;no;yes;273;6
3791;4480;66;1000;24;14;yes;no;yes;273;2
3792;3022;66;340;4;14;no;no;no;273;3
3793;3133;33;426;8;14;yes;no;yes;273;2
3794;4862;33;540;8;14;yes;no;yes;273;5
3795;2388;100;528;16;17;yes;no;yes;273;3
3796;2163;33;1000;24;14;yes;yes;yes;273;4
3797;4148;100;1000;24;14;yes;yes;yes;273;1
3798;3347;100;426;8;14;yes;no;yes;273;4
3799;4636;33;426;8;14;yes;no;yes;273;6
3800;5466;33;340;4;17;no;no;yes;273;6
3801;1601;66;425;8;15;no;no;yes;273;3
3802;1673;66;340;8;14;yes;yes;yes;273;5
3803;2472;33;1000;24;14;yes;no;yes;273;6
3804;1849;25;214;4;14;yes;yes;yes;273;2
3805;3835;66;528;16;14;yes;no;yes;273;1
3806;3806;33;420;4;14;yes;no;yes;273;3
3807;3631;100;426;8;14;yes;yes;yes;273;4
3808;5131;33;214;4;14;no;no;yes;273;3
3809;2212;33;212;4;14;no;no;no;273;3
3810;4147;66;1080;16;17;yes;no;yes;273;4
3811;2171;50;340;8;15;yes;no;yes;273;5
3812;2973;33;528;8;14;yes;no;yes;273;2
3813;4928;100;420;8;17;yes;no;yes;273;2
3814;2557;33;425;8;15;yes;yes;yes;273;3
3815;2798;50;340;8;17;yes;no;yes;273;3
3816;2419;50;340;4;15;no;no;no;273;2
3817;2070;33;210;4;14;yes;no;yes;273;1
3818;4430;33;528;16;14;yes;no;yes;273;4
3819;2087;33;210;4;14;no;no;yes;273;2
3820;3116;33;528;8;14;yes;no;yes;273;2
3821;4804;66;540;8;17;yes;no;yes;273;5
3822;1997;25;212;4;17;no;no;no;273;1
3823;4223;33;210;4;14;yes;yes;yes;273;1
3824;3260;66;540;8;15;yes;no;yes;273;3
3825;4165;66;214;4;14;no;no;yes;273;3
3826;5255;33;1000;24;14;yes;no;yes;273;4
3827;5409;33;528;16;15;yes;no;yes;273;5
3828;3413;33;1080;8;15;no;no;yes;273;2
3829;1684;50;340;4;17;no;no;no;273;4
3830;1909;33;420;4;14;yes;no;yes;273;2
3831;1644;33;426;8;14;yes;no;yes;273;4
3832;5314;66;540;8;15;yes;yes;yes;273;3
3833;2149;33;340;8;14;no;no;yes;273;3
3834;5391;33;1000;24;14;yes;no;yes;273;5
3835;3514;33;540;8;17;yes;no;yes;273;6
3836;4707;66;425;8;15;yes;yes;yes;273;1
3837;2690;66;540;8;15;no;no;yes;273;2
3838;4409;66;540;8;15;yes;yes;yes;273;5
3839;2509;66;528;16;14;yes;no;yes;273;6
3840;3291;33;340;4;14;yes;yes;yes;273;5
3841;2399;66;420;8;14;yes;yes;yes;273;6
3842;4757;66;250;4;15;yes;yes;yes;273;4
3843;2160;33;426;8;14;yes;no;yes;273;2
3844;4430;33;340;4;17;no;no;yes;273;6
3845;5217;33;426;8;14;yes;no;yes;273;2
3846;2676;33;420;4;15;yes;no;yes;273;2
3847;4236;50;212;4;15;no;no;no;273;3
3848;2297;33;340;4;15;no;no;yes;273;4
3849;4023;33;214;4;14;no;no;yes;273;5
3850;4440;100;428;16;15;yes;no;yes;273;1
3851;3873;33;426;8;15;yes;no;yes;273;3
3852;4952;100;528;16;14;yes;no;yes;273;1
3853;1633;66;1080;8;15;no;no;yes;273;4
3854;3682;33;1000;24;15;yes;no;yes;273;3
3855;2510;33;540;8;15;yes;yes;yes;273;2
3856;3109;33;340;8;15;yes;no;yes;273;5
3857;4962;33;340;4;15;no;no;yes;273;1
3858;3009;33;340;8;17;yes;no;yes;273;5
3859;4598;33;210;4;14;yes;no;yes;273;6
3860;5193;66;420;8;14;yes;no;yes;273;2
3861;2324;33;340;4;14;no;no;yes;273;1
3862;4228;66;420;8;14;yes;no;yes;273;2
3863;2924;66;1000;24;14;yes;no;yes;273;1
3864;3089;66;340;8;15;no;no;yes;273;3
3865;3592;66;340;8;17;yes;no;yes;273;1
3866;3844;33;420;4;14;yes;no;yes;273;6
3867;5310;33;214;4;14;no;no;yes;273;4
3868;2396;66;425;8;15;no;no;yes;273;3
3869;5559;33;528;16;15;yes;no;yes;273;5
3870;2341;33;212;4;17;no;no;no;273;3
3871;1590;33;528;16;14;yes;no;yes;273;2
3872;3089;33;214;4;14;no;no;yes;273;1
3873;3399;100;540;8;17;yes;no;yes;273;2
3874;3370;33;1000;24;14;yes;yes;yes;273;5
3875;2605;66;428;16;15;yes;no;yes;273;5
3876;4071;33;540;8;15;yes;no;yes;273;2
3877;1688;25;100;4;14;no;no;no;273;5
3878;4497;66;528;8;14;yes;no;yes;273;6
3879;2159;66;1080;16;15;no;no;yes;273;6
3880;2551;66;1080;8;15;yes;no;yes;273;6
3881;4273;66;426;8;15;yes;no;yes;273;6
3882;3698;33;540;8;15;no;no;yes;273;3
3883;4028;33;340;4;14;no;no;no;273;6
3884;4384;100;527;8;15;yes;no;yes;273;4
3885;3577;100;420;8;15;yes;yes;yes;273;5
3886;4494;66;214;4;14;no;no;yes;273;4
3887;3227;66;340;8;14;no;no;yes;273;4
3888;5447;25;120;4;15;no;no;no;273;5
3889;5416;33;540;8;17;yes;no;yes;273;5
3890;2010;33;340;4;14;yes;yes;yes;273;2
3891;2375;33;1000;24;15;yes;no;yes;273;4
3892;3697;66;214;4;14;no;no;yes;273;4
3893;2924;66;528;16;14;yes;yes;yes;273;4
3894;4190;33;1000;24;14;yes;no;yes;273;1
3895;2948;100;528;8;14;yes;no;yes;273;4
3896;3658;33;426;8;14;yes;no;yes;273;2
3897;2590;66;250;4;17;yes;yes;yes;273;1
3898;3650;33;540;8;15;no;no;yes;273;3
3899;1953;25;212;4;15;no;no;no;273;5
3900;3272;66;528;16;14;yes;no;yes;273;5
3901;3476;66;1000;24;14;yes;no;yes;273;5
3902;2603;33;340;4;14;yes;yes;yes;273;4
3903;3777;66;170;4;14;no;no;no;273;3
3904;3877;33;1000;24;14;yes;no;yes;273;6
3905;3026;100;1000;24;14;yes;no;yes;273;1
3906;3784;66;426;8;14;yes;yes;yes;273;3
3907;3453;66;528;16;14;yes;no;yes;273;4
3908;3642;66;1000;24;14;yes;no;yes;273;6
3909;5070;25;212;4;14;no;no;no;273;1
3910;5239;50;212;4;15;no;no;no;273;3
3911;2420;66;540;16;15;yes;yes;yes;273;2
3912;3966;66;340;4;14;no;no;no;273;3
3913;4378;33;210;4;15;yes;no;yes;273;3
3914;2950;66;540;8;15;yes;no;yes;273;2
3915;1931;66;428;16;17;yes;no;yes;273;5
3916;4738;50;340;4;15;no;no;yes;273;5
3917;5576;50;212;4;14;no;no;no;273;1
3918;3327;100;1000;24;14;yes;no;yes;273;2
3919;2322;33;214;4;14;no;no;yes;273;1
3920;2713;100;540;8;14;yes;yes;yes;273;1
3921;3173;33;1080;8;15;yes;no;yes;273;1
3922;4697;33;1000;24;14;yes;no;yes;273;4
3923;4589;33;212;4;15;no;no;no;273;4
3924;2738;100;426;8;15;yes;no;yes;273;6
3925;5259;33;340;4;14;no;no;yes;273;2
3926;2558;66;425;8;15;yes;yes;yes;273;2
3927;4742;66;528;8;15;yes;no;yes;273;6
3928;2295;66;420;8;14;yes;no;yes;273;5
3929;1851;100;426;8;14;yes;no;yes;273;4
3930;4206;50;340;4;14;no;no;yes;273;6
3931;1918;66;214;4;14;no;no;yes;273;2
3932;3510;66;214;4;15;no;no;yes;273;4
3933;3558;66;540;16;15;no;no;yes;273;4
3934;4005;66;426;8;14;yes;no;yes;273;5
3935;3530;33;214;4;15;no;no;yes;273;4
3936;5148;25;120;4;17;no;no;no;273;2
3937;3826;75;420;4;14;yes;yes;yes;273;1
3938;3752;66;528;16;15;yes;no;yes;273;1
3939;3601;66;340;4;15;no;no;no;273;4
3940;2982;100;528;16;14;yes;no;yes;273;2
3941;3439;66;540;8;15;yes;no;yes;273;4
3942;3653;66;170;4;15;no;no;no;273;4
3943;3876;33;426;8;14;yes;yes;yes;273;6
3944;4422;66;527;8;14;yes;no;yes;273;3
3945;1631;33;528;16;14;yes;no;yes;273;2
3946;4809;66;540;8;15;yes;no;yes;273;2
3947;4499;50;250;4;17;yes;yes;yes;273;1
3948;5448;33;214;4;14;no;no;yes;273;2
3949;5502;100;420;8;15;yes;no;yes;273;6
3950;5594;100;540;8;15;yes;yes;yes;273;6
3951;2500;66;214;4;14;no;no;yes;273;3
3952;4147;100;420;8;17;yes;no;yes;273;1
3953;3067;66;450;8;15;yes;yes;yes;273;4
3954;3449;33;528;16;14;yes;no;yes;273;2
3955;1679;66;540;8;15;yes;yes;yes;273;6
3956;1964;100;214;4;14;no;no;yes;273;2
3957;5138;100;420;8;15;yes;yes;yes;273;6
3958;3679;100;1000;24;15;yes;no;yes;273;5
3959;3442;33;214;4;14;no;no;yes;273;6
3960;4456;33;540;8;15;yes;no;yes;273;5
3961;4151;33;528;16;14;yes;no;yes;273;5
3962;2623;33;540;8;15;yes;no;yes;273;4
3963;2247;25;214;4;14;no;no;yes;273;5
3964;3329;66;540;8;15;yes;no;yes;273;1
3965;2208;50;212;4;17;no;no;no;273;5
3966;4870;50;340;8;14;no;no;yes;273;4
3967;2762;33;425;8;15;no;no;yes;273;2
3968;3858;66;1000;24;15;yes;no;yes;273;5
3969;4885;33;425;8;15;no;no;yes;273;6
3970;2133;66;527;16;15;yes;yes;yes;273;3
3971;1821;100;214;4;14;no;no;yes;273;4
3972;2916;66;426;8;14;yes;no;yes;273;1
3973;3852;33;214;4;14;no;no;yes;273;5
3974;2384;33;426;8;14;yes;no;yes;273;1
3975;3850;33;426;8;14;yes;no;yes;273;1
3976;2881;33;1000;24;14;yes;no;yes;273;4
3977;1791;100;528;16;14;yes;no;yes;273;2
3978;5231;66;426;8;14;yes;no;yes;273;5
3979;2939;100;540;8;15;yes;no;yes;273;4
3980;2905;100;1000;24;14;yes;no;yes;273;2
3981;5322;66;426;8;14;yes;no;yes;273;2
3982;5523;33;210;4;14;yes;yes;yes;273;2
3983;5204;66;340;8;15;yes;no;yes;273;4
3984;1868;66;527;16;17;yes;no;yes;273;4
3985;3707;33;340;4;14;no;no;yes;273;4
3986;5298;33;426;8;15;yes;no;yes;273;2
3987;2095;25;340;8;14;no;no;yes;273;2
3988;2519;33;528;16;14;yes;no;yes;273;5
3989;3950;50;340;4;17;no;no;yes;273;6
3990;4533;50;250;4;15;yes;yes;yes;273;3
3991;5265;66;340;4;17;no;no;no;273;1
3992;3386;33;214;4;14;no;no;yes;273;5
3993;5143;100;420;8;15;yes;no;yes;273;1
3994;2355;66;527;16;15;yes;no;yes;273;5
3995;3690;33;528;16;14;yes;no;yes;273;3
3996;4276;66;1000;16;15;yes;no;yes;273;1
3997;2886;100;214;4;14;no;no;yes;273;3
3998;4079;66;540;8;15;yes;no;yes;273;1
3999;4114;100;426;8;14;yes;no;yes;273;6
4000;2171;100;214;4;15;no;no;yes;273;4
4001;3061;50;340;4;14;no;no;no;273;6
4002;4313;66;540;8;17;yes;no;yes;273;5
4003;2925;66;540;16;15;no;no;yes;273;5
4004;3889;66;170;4;17;no;no;no;273;3
4005;2410;100;1000;24;14;yes;no;yes;273;1
4006;5485;50;212;4;17;no;no;no;273;2
4007;2208;33;340;4;17;no;no;yes;273;5
4008;1708;33;425;8;15;yes;yes;yes;273;3
4009;3693;100;540;8;14;yes;no;yes;273;2
4010;4299;66;426;8;14;yes;no;yes;273;6
4011;5193;100;420;8;15;yes;no;yes;273;3
4012;4886;75;420;4;14;yes;no;yes;273;4
4013;4052;33;170;4;14;no;no;no;273;1
4014;1585;100;528;16;15;yes;no;yes;273;5
4015;4059;33;540;8;15;yes;yes;yes;273;5
4016;3929;66;540;16;17;no;no;yes;273;3
4017;2690;66;340;4;14;yes;no;yes;225;2
4018;4824;100;426;4;14;no;no;yes;225;2
4019;5221;66;420;4;14;yes;no;yes;225;3
4020;2335;33;528;16;14;yes;no;yes;225;1
4021;2829;66;425;8;14;yes;no;yes;225;5
4022;2680;33;1000;24;14;yes;no;yes;225;5
4023;2636;33;212;8;14;yes;yes;yes;225;1
4024;4974;33;426;4;15;no;no;yes;225;5
4025;4914;100;728;8;15;no;no;no;225;1
4026;4621;33;1000;24;14;yes;no;yes;225;6
4027;2583;33;528;16;14;yes;yes;yes;225;3
4028;4879;66;426;8;14;yes;no;yes;225;5
4029;4666;66;250;4;17;yes;yes;yes;225;3
4030;4593;66;340;8;15;no;no;yes;225;4
4031;4206;66;426;4;14;no;no;yes;225;2
4032;2706;66;420;8;14;yes;no;yes;225;3
4033;3586;33;214;4;14;no;no;yes;225;5
4034;3537;33;426;8;14;yes;yes;yes;225;6
4035;4355;66;426;4;15;no;no;yes;225;6
4036;2309;66;527;16;15;yes;yes;yes;225;5
4037;2792;33;340;4;14;yes;no;yes;225;1
4038;4006;100;528;16;14;yes;no;yes;225;1
4039;2572;100;420;8;15;yes;no;yes;225;6
4040;5488;100;1000;24;14;yes;yes;yes;225;2
4041;5006;25;214;4;14;no;no;yes;225;5
4042;1746;100;528;16;14;yes;no;yes;225;1
4043;2098;66;528;16;14;yes;no;yes;225;2
4044;1917;33;426;4;14;no;no;yes;225;5
4045;3212;100;428;16;15;yes;no;yes;225;3
4046;1541;100;420;8;15;yes;yes;yes;225;4
4047;2942;66;420;8;15;yes;no;yes;225;1
4048;1916;66;425;8;15;yes;yes;yes;225;4
4049;2896;33;425;8;15;yes;no;yes;225;5
4050;4492;100;527;8;15;yes;no;yes;225;4
4051;5256;33;426;4;14;no;no;yes;225;2
4052;3179;66;250;4;15;yes;yes;yes;225;2
4053;3717;66;528;16;14;yes;yes;yes;225;6
4054;1599;66;528;8;15;yes;no;yes;225;4
4055;3717;33;528;16;15;yes;no;yes;225;5
4056;5002;33;426;4;14;no;no;yes;225;5
4057;5013;100;426;8;14;yes;yes;yes;225;6
4058;5545;66;270;4;14;no;no;no;225;5
4059;4595;100;528;16;14;yes;yes;yes;225;4
4060;2125;100;426;8;14;yes;no;yes;225;3
4061;3764;33;214;4;14;no;no;yes;225;3
4062;5261;66;540;8;15;yes;no;yes;225;4
4063;2353;33;425;8;15;no;no;yes;225;4
4064;1577;100;426;4;15;no;no;yes;225;1
4065;1819;66;340;8;15;no;no;no;225;6
4066;5255;33;1000;24;15;yes;no;yes;225;4
4067;3070;33;270;4;17;no;no;no;225;1
4068;2005;66;426;8;14;yes;yes;yes;225;1
4069;3906;100;420;8;15;yes;no;yes;225;6
4070;3943;33;270;4;15;no;no;no;225;3
4071;2893;50;340;4;15;no;no;yes;225;1
4072;5125;66;420;4;14;yes;yes;yes;225;4
4073;4257;66;1000;24;14;yes;yes;yes;225;4
4074;3939;66;340;8;17;no;no;no;225;6
4075;3200;66;426;8;15;yes;no;yes;225;5
4076;2947;33;528;16;14;yes;no;yes;225;5
4077;2410;33;340;4;17;no;no;yes;225;2
4078;1519;66;420;8;15;yes;no;yes;225;6
4079;5176;33;1000;24;14;yes;no;yes;225;6
4080;3632;50;340;8;15;yes;no;yes;225;2
4081;1887;66;1000;24;14;yes;no;yes;225;3
4082;1644;100;426;4;14;no;no;yes;225;4
4083;2134;66;528;16;14;yes;no;yes;225;4
4084;2827;33;340;4;14;yes;yes;yes;225;2
4085;2111;66;527;8;14;yes;no;yes;225;2
4086;1909;33;340;4;15;no;no;yes;225;2
4087;4274;33;210;4;14;yes;yes;yes;225;5
4088;3277;66;540;8;17;yes;no;yes;225;4
4089;5423;100;728;8;14;no;no;no;225;6
4090;3114;33;1000;24;14;yes;yes;yes;225;3
4091;1973;33;210;4;14;yes;yes;yes;225;4
4092;5312;66;270;4;17;no;no;no;225;6
4093;3348;66;1000;24;14;yes;no;yes;225;5
4094;2328;33;426;8;14;yes;no;yes;225;6
4095;2980;66;527;16;15;yes;no;yes;225;4
4096;2030;33;210;4;15;yes;yes;yes;225;6
4097;5414;66;528;16;15;yes;no;yes;225;5
4098;2047;100;420;8;15;yes;no;yes;225;6
4099;5221;33;426;8;14;yes;no;yes;225;4
4100;3089;33;1000;24;14;yes;yes;yes;225;3
4101;3103;33;426;8;14;yes;no;yes;225;5
4102;4785;33;528;16;14;yes;no;yes;225;5
4103;4525;33;426;4;15;no;no;yes;225;1
4104;2613;33;340;8;14;no;no;yes;225;1
4105;2450;33;426;8;14;yes;yes;yes;225;4
4106;3446;33;270;4;14;no;no;no;225;1
4107;2335;33;340;4;14;yes;yes;yes;225;6
4108;3132;33;340;4;14;yes;yes;yes;225;1
4109;4757;100;426;4;14;no;no;yes;225;6
4110;1673;33;340;4;14;no;no;yes;225;4
4111;3100;66;528;16;14;yes;no;yes;225;6
4112;3304;33;200;4;14;no;no;no;225;4
4113;4330;33;426;4;14;no;no;yes;225;6
4114;2101;33;1000;24;15;yes;no;yes;225;2
4115;3610;33;340;4;15;no;no;yes;225;1
4116;3504;33;340;4;14;yes;no;yes;225;4
4117;5211;66;540;8;15;yes;no;yes;225;1
4118;3758;33;270;4;14;no;no;no;225;5
4119;4273;33;426;8;14;yes;no;yes;225;3
4120;4120;66;428;16;17;yes;no;yes;225;6
4121;4032;33;200;4;14;yes;no;no;225;4
4122;1997;66;1000;16;14;yes;no;yes;225;6
4123;3577;33;426;8;14;yes;no;yes;225;3
4124;5449;66;426;4;14;no;no;yes;225;5
4125;4909;66;426;8;14;yes;no;yes;225;5
4126;2914;100;728;8;17;no;no;no;225;3
4127;5526;100;420;8;17;yes;no;yes;225;2
4128;4701;33;340;8;15;yes;no;yes;225;3
4129;2781;33;1000;16;14;yes;no;yes;225;4
4130;2242;100;420;8;17;yes;no;yes;225;4
4131;2280;66;528;8;15;yes;yes;yes;225;3
4132;3162;33;1000;24;14;yes;no;yes;225;5
4133;3132;66;420;8;14;yes;yes;yes;225;5
4134;4552;66;420;8;14;yes;yes;yes;225;2
4135;2668;33;426;8;15;yes;no;yes;225;2
4136;4788;66;527;16;15;yes;no;yes;225;6
4137;4973;33;528;16;14;yes;no;yes;225;2
4138;2933;25;100;4;14;no;no;no;225;6
4139;2019;33;528;16;14;yes;no;yes;225;5
4140;3864;75;428;16;17;yes;no;yes;225;3
4141;4964;33;528;16;14;yes;no;yes;225;1
4142;5001;33;340;4;14;no;no;no;225;6
4143;2924;66;340;8;14;no;no;no;225;5
4144;3148;33;340;8;17;yes;no;yes;225;4
4145;2312;50;340;4;17;no;no;yes;225;5
4146;2849;66;420;8;15;yes;yes;yes;225;1
4147;1863;66;425;8;14;no;no;yes;225;2
4148;2789;33;210;4;14;no;no;yes;225;6
4149;3774;66;340;8;15;yes;no;yes;225;4
4150;2605;66;212;4;14;no;no;yes;225;6
4151;3395;100;420;8;15;yes;yes;yes;225;5
4152;4486;33;1000;16;14;yes;no;yes;225;2
4153;1614;33;528;16;14;yes;no;yes;225;2
4154;1814;25;340;8;14;no;no;yes;225;4
4155;5559;33;210;4;14;yes;yes;yes;225;6
4156;5120;66;420;8;14;yes;no;yes;225;6
4157;2185;66;426;8;14;yes;no;yes;225;2
4158;3023;100;426;4;14;no;no;yes;225;3
4159;2179;100;428;16;17;yes;no;yes;225;6
4160;4315;100;1000;16;14;yes;no;yes;225;1
4161;2125;66;270;4;15;no;no;no;225;2
4162;3120;25;212;4;14;no;no;no;225;1
4163;3777;100;528;16;15;yes;no;yes;225;2
4164;2721;100;340;8;14;no;no;yes;225;5
4165;3564;33;528;16;14;yes;no;yes;225;3
4166;4961;66;540;8;15;yes;yes;yes;225;5
4167;4352;100;420;8;15;yes;no;yes;225;6
4168;4430;100;528;16;17;yes;no;yes;225;6
4169;3036;50;214;4;14;no;no;yes;225;3
4170;2726;100;1000;24;14;yes;no;yes;225;4
4171;4077;100;420;8;15;yes;no;yes;225;3
4172;3731;66;340;4;14;yes;yes;yes;225;1
4173;4762;100;426;8;14;yes;no;yes;225;3
4174;2918;75;428;16;15;yes;no;yes;225;1
4175;2195;100;528;16;14;yes;no;yes;225;1
4176;4853;66;340;8;14;no;no;yes;225;4
4177;4925;66;527;16;17;yes;no;yes;225;5
4178;2906;66;340;8;14;yes;yes;yes;225;6
4179;3650;66;425;8;15;yes;no;yes;225;3
4180;2581;100;1000;24;14;yes;no;yes;225;5
4181;2495;66;420;8;15;yes;yes;yes;225;6
4182;3639;33;426;8;15;yes;no;yes;225;4
4183;1825;33;426;4;14;no;no;yes;225;5
4184;2293;66;527;8;14;yes;yes;yes;225;4
4185;4206;33;426;4;14;no;no;yes;225;5
4186;4320;33;1000;24;14;yes;no;yes;225;4
4187;4351;66;426;4;14;no;no;yes;225;1
4188;3870;33;426;4;14;no;no;yes;225;6
4189;2124;66;340;4;14;no;no;no;225;1
4190;3971;66;420;8;14;yes;no;yes;225;3
4191;2189;100;426;8;14;yes;no;yes;225;4
4192;5490;66;426;8;14;yes;no;yes;225;4
4193;3294;66;1000;24;15;yes;no;yes;225;3
4194;4235;66;420;8;14;yes;yes;yes;225;1
4195;4151;66;340;8;17;yes;no;yes;225;6
4196;2997;66;1080;16;15;yes;no;yes;225;5
4197;1533;100;527;8;15;yes;no;yes;225;3
4198;2420;33;340;4;14;no;no;yes;225;1
4199;5331;100;1000;24;14;yes;no;yes;225;5
4200;2473;66;426;8;14;yes;no;yes;225;6
4201;3282;33;1000;24;14;yes;no;yes;225;5
4202;2781;66;528;16;14;yes;no;yes;225;3
4203;4643;66;1000;24;14;yes;no;yes;225;6
4204;1866;50;340;4;14;no;no;yes;225;6
4205;2764;50;340;8;14;no;no;yes;225;3
4206;4257;66;420;8;14;yes;yes;yes;225;4
4207;4316;100;528;8;15;yes;no;yes;225;1
4208;2067;100;1000;24;15;yes;no;yes;225;1
4209;4201;33;270;4;15;no;no;no;225;6
4210;3377;33;270;4;17;no;no;no;225;6
4211;4493;50;210;4;14;no;no;yes;225;5
4212;2851;66;426;4;14;no;no;yes;225;5
4213;2762;25;212;4;17;no;no;no;225;6
4214;5044;33;426;8;14;yes;no;yes;225;2
4215;4421;66;1080;16;17;yes;no;yes;225;6
4216;3066;33;426;8;14;yes;no;yes;225;6
4217;2862;66;540;8;15;yes;yes;yes;225;5
4218;5289;25;212;4;15;no;no;no;225;5
4219;3880;66;1000;16;15;yes;no;yes;225;1
4220;3515;33;426;8;14;yes;no;yes;225;4
4221;2551;66;425;8;15;no;no;yes;225;2
4222;3376;100;1000;24;14;yes;no;yes;225;1
4223;3024;66;214;4;14;no;no;yes;225;2
4224;5449;33;426;4;14;no;no;yes;225;5
4225;2843;33;528;16;14;yes;yes;yes;225;3
4226;2916;50;340;8;17;yes;no;yes;225;5
4227;2860;33;1000;24;14;yes;no;yes;225;2
4228;4351;33;270;4;17;no;no;no;225;5
4229;2149;66;425;8;14;yes;yes;yes;225;1
4230;5204;33;270;4;14;no;no;no;225;1
4231;5150;66;428;16;15;yes;no;yes;225;2
4232;2595;100;528;16;14;yes;no;yes;225;6
4233;5217;33;212;4;14;no;no;yes;225;2
4234;5546;66;1000;24;14;yes;no;yes;225;4
4235;5267;33;270;4;15;no;no;no;225;2
4236;1946;33;528;16;15;yes;no;yes;225;5
4237;5138;100;426;8;15;yes;no;yes;225;6
4238;4295;33;340;4;17;no;no;yes;225;4
4239;2958;33;426;8;14;yes;no;yes;225;2
4240;3028;33;1000;24;14;yes;no;yes;225;5
4241;4321;100;426;8;14;yes;no;yes;225;2
4242;3607;66;540;8;14;no;no;yes;248;2
4243;2108;33;528;8;15;yes;no;yes;248;5
4244;3786;33;214;4;14;no;no;yes;248;6
4245;2224;33;1000;24;14;yes;no;yes;248;5
4246;3265;33;212;8;15;yes;yes;yes;248;1
4247;3571;33;720;16;14;yes;no;yes;248;2
4248;1619;100;528;16;14;yes;no;yes;248;5
4249;3683;33;720;16;14;yes;no;yes;248;1
4250;4066;50;214;4;14;no;no;yes;248;3
4251;5436;33;528;8;14;yes;no;yes;248;2
4252;5234;66;340;4;15;no;no;yes;248;3
4253;3154;66;212;4;15;no;no;yes;248;4
4254;4756;100;528;8;14;yes;no;yes;248;2
4255;3839;100;1000;24;14;yes;yes;yes;248;4
4256;2681;66;730;8;15;yes;no;yes;248;3
